id,beauty_salon_id,category_id
157906,103118,5
157905,103118,23
157902,103118,40
157908,103118,75
157907,103118,110
157909,103118,376
158890,103404,1
158891,103404,4
158889,103404,5
158892,103404,23
158894,103404,376
158893,103404,956
170846,108677,1
170845,108677,23
170847,108677,40
184604,110905,1
184605,110905,4
184603,110905,5
184606,110905,23
184608,110905,40
184607,110905,956
184793,110917,1
184795,110917,4
184792,110917,5
184797,110917,6
184794,110917,22
184796,110917,23
184798,110917,40
184799,110917,376
187825,111143,1
187827,111143,4
187824,111143,5
187832,111143,20
187826,111143,22
187828,111143,23
187833,111143,40
187829,111143,70
187830,111143,71
187831,111143,956
188075,111159,1
188076,111159,5
188077,111159,6
188074,111159,23
188078,111159,40
202215,112289,1
202216,112289,4
202218,112289,5
202217,112289,23
202214,112289,40
202219,112289,75
205315,112502,1
205316,112502,4
205318,112502,5
205317,112502,23
205313,112502,40
205314,112502,81
205319,112502,374
205320,112502,956
211073,113063,1
211072,113063,23
213793,113247,1
213794,113247,3
213796,113247,5
213795,113247,23
213792,113247,40
213798,113247,958
213799,113247,959
213800,113247,1643
213797,113247,3751
219178,113994,1
219177,113994,5
219179,113994,23
219181,113994,40
219180,113994,956
221660,114168,1
221661,114168,4
221662,114168,23
221663,114168,40
221659,114168,71
225190,114590,1
225191,114590,4
225189,114590,5
225192,114590,23
225195,114590,40
225193,114590,958
225194,114590,960
232602,116252,1
232601,116252,5
232603,116252,23
233957,116480,1
233958,116480,5
233956,116480,23
234219,116498,1
234220,116498,5
234218,116498,23
234302,116506,1
234301,116506,23
234461,116550,1
234460,116550,5
234462,116550,23
234467,116550,40
234463,116550,957
234464,116550,958
234465,116550,1643
234466,116550,18668
238610,117236,1
238611,117236,5
238609,117236,23
241824,118208,1
241825,118208,5
241826,118208,6
241823,118208,23
241827,118208,40
245445,119099,1
245446,119099,5
245447,119099,6
245444,119099,23
245448,119099,40
245722,119248,1
245721,119248,5
245723,119248,23
245724,119248,40
246253,119330,1
246254,119330,4
246256,119330,5
246255,119330,23
246265,119330,40
246252,119330,448
246257,119330,956
246258,119330,957
246260,119330,958
246261,119330,959
246264,119330,961
246263,119330,1643
246259,119330,3751
246262,119330,18667
246788,119368,1
246787,119368,5
246789,119368,23
246790,119368,40
248556,119616,1
248555,119616,5
248557,119616,23
248559,119616,40
248560,119616,376
248558,119616,956
248828,119708,1
248827,119708,5
248829,119708,23
248830,119708,40
248917,119733,1
248920,119733,4
248922,119733,6
248926,119733,7
248918,119733,22
248921,119733,23
248919,119733,36
248928,119733,40
248923,119733,69
248924,119733,70
248916,119733,71
248929,119733,75
248927,119733,799
248925,119733,956
249509,119981,1
249508,119981,4
249511,119981,5
249510,119981,23
249512,119981,40
1465,120379,1
1466,120379,5
1467,120379,6
1464,120379,23
1468,120379,40
933,121258,1
934,121258,4
936,121258,5
937,121258,6
938,121258,7
935,121258,23
2713,121443,1
2712,121443,5
2717,121443,20
2715,121443,22
2716,121443,23
2718,121443,48
2714,121443,50
3653,121670,1
3654,121670,4
3656,121670,5
3655,121670,23
3652,121670,40
3657,121670,69
4172,121735,1
4173,121735,5
4171,121735,23
9145,122370,1
9144,122370,5
9146,122370,23
9147,122370,40
9253,122404,1
9254,122404,5
9255,122404,6
9252,122404,23
9257,122404,40
9256,122404,956
10503,122542,1
10502,122542,23
12044,122701,1
12043,122701,23
12045,122701,40
12912,122929,1
12911,122929,5
12913,122929,23
13174,123051,1
13175,123051,4
13177,123051,5
13176,123051,23
13182,123051,376
13178,123051,448
13179,123051,957
13180,123051,958
13181,123051,960
13627,123121,1
13630,123121,5
13626,123121,20
13628,123121,22
13629,123121,23
13631,123121,4899
13718,123130,1
13717,123130,23
13719,123130,40
14870,123401,1
14871,123401,23
15360,123530,1
15363,123530,5
15364,123530,20
15361,123530,22
15362,123530,23
15365,123530,40
27987,126162,1
27986,126162,5
27988,126162,23
38810,127050,1
38812,127050,5
38811,127050,23
38828,127050,40
38809,127050,957
38815,127050,958
38827,127050,961
38823,127050,1643
38814,127050,3751
38820,127050,18667
38819,127050,30560
38821,127050,35789
38813,127050,38813
38816,127050,38816
38817,127050,38817
38818,127050,38818
38822,127050,38822
38824,127050,38824
38825,127050,38825
38826,127050,38826
44907,128525,1
44908,128525,4
44906,128525,5
44909,128525,23
44910,128525,40
45435,128619,1
45434,128619,23
45436,128619,40
54402,129818,1
54403,129818,3
54404,129818,4
54406,129818,5
54407,129818,6
54405,129818,23
54401,129818,40
54409,129818,75
54410,129818,376
54408,129818,958
59490,130401,1
59492,130401,4
59494,130401,5
59497,130401,7
59493,130401,23
59491,130401,36
59496,130401,71
59495,130401,153
61300,130604,1
61302,130604,4
61299,130604,5
61304,130604,6
61306,130604,7
61301,130604,22
61303,130604,23
61307,130604,40
61305,130604,71
73983,132010,1
73984,132010,4
73982,132010,5
73985,132010,23
73986,132010,956
73987,132010,960
79493,132424,1
79492,132424,4
79495,132424,5
79494,132424,23
79497,132424,40
79496,132424,69
80335,132459,1
80336,132459,23
80337,132459,153
80341,132460,1
80343,132460,5
80342,132460,23
84566,132753,1
84567,132753,5
84565,132753,23
84660,132766,1
84659,132766,5
84661,132766,23
84663,132766,40
84662,132766,957
86415,132794,1
86416,132794,5
86414,132794,23
85388,132814,1
85387,132814,5
85389,132814,23
85391,132814,40
85390,132814,958
88085,133003,1
88086,133003,5
88084,133003,23
97429,133641,1
97428,133641,5
97431,133641,6
97430,133641,23
106055,134265,1
106059,134265,5
106058,134265,23
106067,134265,40
106060,134265,69
106056,134265,276
106061,134265,448
106062,134265,956
106063,134265,957
106064,134265,958
106065,134265,961
106057,134265,2500
106066,134265,18668
106054,134265,19551
107784,135035,1
107786,135035,20
107785,135035,23
107783,135035,81
107782,135035,376
107787,135035,1643
108169,135136,1
108171,135136,5
108170,135136,23
108168,135136,40
108172,135136,956
108380,135151,1
108379,135151,23
108381,135151,40
108393,135152,1
108392,135152,5
108394,135152,23
109342,135230,1
109343,135230,4
109345,135230,5
109344,135230,23
109341,135230,40
109346,135230,71
109347,135230,956
112802,135722,1
112801,135722,5
112803,135722,23
114475,136141,1
114476,136141,23
117087,136795,1
117086,136795,4
117089,136795,6
117092,136795,7
117088,136795,23
117093,136795,40
117091,136795,71
117090,136795,374
122653,138028,1
122654,138028,4
122652,138028,5
122655,138028,23
125375,139411,1
125376,139411,4
125374,139411,5
125377,139411,23
125386,139411,40
125387,139411,376
125378,139411,956
125379,139411,957
125381,139411,958
125382,139411,959
125383,139411,960
125385,139411,1643
125380,139411,3751
125384,139411,18667
125392,139415,1
125391,139415,4
125394,139415,5
125393,139415,23
125397,139415,40
125395,139415,69
125396,139415,956
127905,139968,1
127906,139968,5
127904,139968,23
130395,140255,1
130396,140255,4
130394,140255,5
130397,140255,23
130400,140255,40
130398,140255,956
130399,140255,960
131856,140388,1
131857,140388,5
131855,140388,23
135901,140807,1
135902,140807,5
135903,140807,20
135900,140807,23
138247,141059,1
138248,141059,5
138249,141059,20
138246,141059,23
139127,141131,1
139129,141131,4
139126,141131,5
139131,141131,6
139128,141131,22
139130,141131,23
139135,141131,40
139132,141131,69
139133,141131,71
139134,141131,956
142896,141680,1
142897,141680,23
147151,141969,1
147152,141969,4
147150,141969,5
147153,141969,23
147154,141969,956
149636,142090,1
149637,142090,3
149635,142090,4
149639,142090,5
149640,142090,6
149645,142090,7
149638,142090,23
149646,142090,40
149641,142090,69
149643,142090,71
149647,142090,75
149642,142090,153
149644,142090,956
151967,142261,1
151969,142261,5
151968,142261,23
154200,142453,1
154202,142453,4
154199,142453,5
154205,142453,7
154203,142453,23
154207,142453,40
154208,142453,376
154204,142453,956
154206,142453,960
154209,142453,1932
154201,142453,2500
158410,142823,1
158411,142823,4
158409,142823,5
158412,142823,23
158415,142823,40
158413,142823,71
158416,142823,376
158414,142823,956
163250,143294,1
163251,143294,3
163249,143294,4
163253,143294,5
163257,143294,20
163252,143294,23
163258,143294,40
163254,143294,69
163255,143294,71
163256,143294,956
163874,143353,1
163875,143353,5
163873,143353,23
163878,143353,40
163876,143353,957
163877,143353,958
164427,143387,1
164428,143387,4
164426,143387,5
164429,143387,23
164431,143387,40
164430,143387,1643
165558,143482,1
165557,143482,5
165560,143482,23
165563,143482,40
165564,143482,376
165561,143482,956
165562,143482,1643
165559,143482,2500
174070,144210,1
174071,144210,5
174069,144210,23
174072,144210,40
177493,144494,1
177492,144494,4
177496,144494,5
177495,144494,23
177494,144494,36
177499,144494,40
177497,144494,69
177498,144494,956
202570,147535,1
202569,147535,5
202571,147535,23
202572,147535,40
205015,147957,1
205016,147957,5
205014,147957,23
205017,147957,71
212584,149426,1
212587,149426,5
212585,149426,9
212586,149426,23
212588,149426,75
214785,150640,1
214788,150640,4
214789,150640,5
214791,150640,20
214787,150640,22
214784,150640,23
214792,150640,40
214790,150640,70
214786,150640,1920
219713,151439,1
219714,151439,4
219712,151439,5
219715,151439,23
219718,151439,40
219716,151439,957
219717,151439,959
222653,153484,1
222654,153484,4
222652,153484,5
222656,153484,20
222655,153484,23
222657,153484,40
223060,153542,1
223061,153542,3
223062,153542,4
223064,153542,5
223063,153542,23
223067,153542,40
223065,153542,70
223066,153542,71
225679,153849,1
225682,153849,5
225683,153849,6
225680,153849,9
225681,153849,23
225684,153849,75
229359,154489,1
229361,154489,5
229360,154489,23
234782,155212,1
234783,155212,5
234784,155212,20
234781,155212,23
234785,155212,40
235119,155254,1
235120,155254,4
235118,155254,5
235122,155254,6
235121,155254,23
235124,155254,40
235123,155254,71
235125,155254,376
237708,155634,1
237707,155634,5
237709,155634,23
239406,155946,1
239407,155946,23
239409,155946,40
239408,155946,70
242749,157147,1
242750,157147,4
242751,157147,23
243919,157331,1
243918,157331,5
243921,157331,20
243920,157331,23
243922,157331,40
244749,157543,1
244750,157543,5
244748,157543,23
244751,157543,40
244906,157558,1
244907,157558,4
244909,157558,5
244910,157558,6
244911,157558,7
244908,157558,23
247993,159150,1
247994,159150,5
247992,159150,23
256385,161695,1
256386,161695,3
256383,161695,4
256388,161695,5
256392,161695,7
256387,161695,23
256389,161695,69
256390,161695,71
256393,161695,75
256384,161695,189
256391,161695,956
256559,161750,1
256561,161750,5
256558,161750,23
256563,161750,40
256560,161750,50
256562,161750,956
256990,161871,1
256994,161871,5
256995,161871,6
256991,161871,9
256992,161871,23
256993,161871,88
258057,162085,1
258058,162085,4
258060,162085,5
258061,162085,6
258062,162085,7
258059,162085,23
258401,162124,1
258400,162124,5
258402,162124,23
258983,162179,1
258985,162179,5
258984,162179,23
261737,162588,1
261739,162588,4
261741,162588,5
261740,162588,23
261742,162588,25
261738,162588,36
261736,162588,40
261748,162588,75
261749,162588,376
261743,162588,957
261745,162588,958
261746,162588,960
261747,162588,1643
261744,162588,3751
261893,162605,1
261892,162605,5
261894,162605,23
261897,162605,376
261895,162605,957
261896,162605,1643
262133,162635,1
262134,162635,23
262132,162635,40
262745,162701,1
262744,162701,5
262746,162701,23
262749,162701,376
262747,162701,956
262748,162701,1643
269667,163811,1
269668,163811,5
269666,163811,23
275581,164725,1
275580,164725,5
275582,164725,23
278485,165477,1
278484,165477,5
278486,165477,23
280824,166228,1
280825,166228,4
280823,166228,5
280826,166228,23
280829,166228,40
280827,166228,956
280828,166228,960
282890,166629,1
282891,166629,4
282889,166629,5
282892,166629,23
282893,166629,40
284123,166845,1
284124,166845,23
285243,167245,1
285242,167245,4
285244,167245,23
285247,167245,40
285245,167245,69
285246,167245,956
285318,167257,1
285317,167257,5
285319,167257,23
293726,170118,1
293725,170118,5
293727,170118,23
293730,170118,40
293728,170118,956
293729,170118,960
293812,170126,1
293811,170126,5
293813,170126,23
293816,170126,40
293814,170126,956
293815,170126,960
295354,170427,1
295355,170427,5
295353,170427,23
296221,170582,1
296223,170582,5
296222,170582,23
296421,170645,1
296422,170645,5
296420,170645,23
296785,170766,1
296784,170766,23
296949,170844,1
296950,170844,4
296948,170844,5
296951,170844,23
296952,170844,40
297360,170905,1
297361,170905,5
297359,170905,23
297362,170905,40
297506,170931,1
297507,170931,3
297508,170931,4
297510,170931,5
297509,170931,23
297505,170931,40
297511,170931,956
299209,171289,1
299210,171289,4
299208,171289,5
299211,171289,23
299212,171289,956
300778,171843,1
300782,171843,5
300781,171843,23
300790,171843,40
300783,171843,69
300779,171843,276
300784,171843,448
300785,171843,956
300786,171843,957
300787,171843,958
300788,171843,961
300780,171843,2500
300789,171843,18668
300777,171843,19551
300806,171851,1
300807,171851,4
300809,171851,5
300810,171851,6
300808,171851,23
300867,171877,1
300868,171877,4
300870,171877,5
300869,171877,23
304601,172586,1
304604,172586,20
304602,172586,23
304600,172586,40
304603,172586,956
306027,173007,1
306028,173007,23
306088,173017,1
306087,173017,5
306089,173017,23
306090,173017,957
306091,173017,961
307715,173297,1
307716,173297,23
308667,173479,1
308669,173479,5
308668,173479,23
312774,174617,1
312775,174617,5
312773,174617,23
312856,174630,1
312857,174630,4
312859,174630,5
312858,174630,23
312855,174630,40
312860,174630,153
313532,174698,1
313533,174698,4
313531,174698,5
313534,174698,23
313606,174704,1
313605,174704,5
313607,174704,23
313608,174704,40
318795,177382,1
318794,177382,5
318796,177382,23
321453,178643,1
321454,178643,23
321452,178643,40
321455,178643,69
323458,178985,1
323459,178985,5
323457,178985,23
323460,178985,40
323712,179020,1
323714,179020,4
323711,179020,5
323715,179020,23
323716,179020,957
323713,179020,2500
323733,179023,1
323731,179023,5
323736,179023,23
323734,179023,361
323735,179023,7867
323732,179023,23262
323737,179023,323739
323738,179023,323740
323739,179023,323741
323807,179033,1
323808,179033,4
323809,179033,5
323806,179033,23
323812,179033,40
323810,179033,69
323811,179033,956
323813,179033,323815
324197,179086,1
324198,179086,5
324196,179086,23
324200,179086,40
324199,179086,71
324630,179213,1
324631,179213,5
324629,179213,23
324632,179213,40
324638,179214,1
324639,179214,4
324637,179214,5
324640,179214,23
324650,179215,1
324651,179215,5
324649,179215,23
329748,181309,1
329749,181309,5
329747,181309,23
329750,181309,71
332607,182122,1
332608,182122,23
333654,182517,1
333656,182517,5
333657,182517,6
333655,182517,23
334388,182668,1
334387,182668,4
334390,182668,5
334389,182668,23
334391,182668,448
334392,182668,956
337891,183313,1
337892,183313,4
337894,183313,5
337893,183313,23
337890,183313,40
337897,183313,70
337896,183313,110
337895,183313,374
337898,183313,799
338884,183451,1
338886,183451,6
338887,183451,7
338885,183451,23
339709,183565,1
339710,183565,23
341047,183806,1
341048,183806,5
341049,183806,6
341046,183806,23
341050,183806,71
342782,184943,1
342781,184943,5
342783,184943,23
342784,184943,40
343180,185315,1
343179,185315,5
343181,185315,23
344803,186310,1
344804,186310,4
344805,186310,23
344802,186310,40
344806,186310,70
346352,187223,1
346353,187223,5
346354,187223,6
346356,187223,20
346351,187223,23
346357,187223,40
346355,187223,71
348053,188332,1
348057,188332,5
348056,188332,23
348065,188332,40
348058,188332,69
348054,188332,276
348059,188332,448
348060,188332,956
348061,188332,957
348062,188332,958
348063,188332,961
348055,188332,2500
348064,188332,18668
348052,188332,19551
349030,188764,1
349031,188764,5
349029,188764,23
349032,188764,40
349164,188809,1
349166,188809,5
349167,188809,6
349168,188809,8
349163,188809,23
349169,188809,40
349165,188809,88
352777,190598,1
352778,190598,5
352779,190598,6
352776,190598,23
352780,190598,40
354056,190966,1
354057,190966,4
354059,190966,5
354058,190966,23
354055,190966,40
354060,190966,956
356136,191504,1
356137,191504,3
356135,191504,4
356139,191504,5
356141,191504,7
356138,191504,23
356140,191504,71
356142,191504,75
357234,191780,1
357236,191780,5
357235,191780,23
357237,191781,1
357238,191781,4
357240,191781,5
357239,191781,23
357242,191781,40
357241,191781,69
357267,191802,1
357269,191802,5
357268,191802,23
359984,192644,1
359983,192644,3
359986,192644,5
359985,192644,23
360520,192909,1
360521,192909,5
360522,192909,7
360519,192909,23
361056,193114,1
361057,193114,4
361059,193114,5
361058,193114,23
361055,193114,40
361060,193114,71
363750,193928,1
363748,193928,5
363753,193928,23
363754,193928,40
363751,193928,361
363752,193928,7867
363749,193928,23262
364793,194241,1
364792,194241,5
364794,194241,23
364795,194241,40
367374,194928,1
367375,194928,4
367373,194928,5
367377,194928,6
367376,194928,23
367378,194928,40
367379,194928,376
368808,195238,1
368809,195238,5
368807,195238,23
369223,195353,1
369222,195353,5
369225,195353,6
369224,195353,23
369856,195621,1
369858,195621,3
369855,195621,5
369857,195621,22
369859,195621,23
6144,201684,1
6145,201684,5
6146,201684,6
6143,201684,23
6148,201684,40
6147,201684,956
7364,202136,1
7363,202136,5
7365,202136,23
7480,202148,1
7481,202148,5
7479,202148,23
10974,203172,1
10973,203172,5
10975,203172,23
11434,203304,1
11435,203304,4
11436,203304,23
11433,203304,40
11437,203304,110
11440,203305,1
11441,203305,5
11439,203305,23
13606,203728,1
13607,203728,4
13605,203728,5
13608,203728,23
13611,203728,40
13609,203728,956
13610,203728,958
14156,203823,1
14155,203823,5
14157,203823,23
14159,203823,40
14158,203823,71
14413,203862,1
14415,203862,4
14412,203862,5
14417,203862,6
14416,203862,23
14418,203862,71
14414,203862,2500
14459,203864,1
14461,203864,5
14460,203864,23
14458,203864,40
14463,203864,958
14464,203864,1643
14462,203864,3751
14465,203864,3752
14782,203914,1
14783,203914,5
14781,203914,23
15128,203951,1
15130,203951,3
15127,203951,4
15132,203951,5
15133,203951,6
15138,203951,7
15131,203951,23
15129,203951,36
15134,203951,69
15135,203951,70
15136,203951,71
15139,203951,75
15137,203951,956
15704,204019,1
15705,204019,5
15706,204019,6
15703,204019,23
15852,204033,1
15851,204033,4
15854,204033,5
15855,204033,6
15859,204033,7
15853,204033,23
15860,204033,40
15856,204033,69
15857,204033,71
15861,204033,75
15858,204033,956
31328,208217,1
31329,208217,5
31330,208217,6
31327,208217,23
36782,208811,1
36783,208811,4
36785,208811,5
36781,208811,20
36784,208811,23
36786,208811,40
46495,210865,1
46496,210865,5
46494,210865,23
47410,212083,1
47411,212083,5
47412,212083,6
47409,212083,23
47413,212083,40
48039,214097,1
48038,214097,5
48040,214097,11
48042,214097,22
48044,214097,23
48043,214097,36
48051,214097,40
48046,214097,448
48047,214097,956
48048,214097,957
48049,214097,958
48050,214097,961
48045,214097,4072
48041,214097,35784
52309,216444,1
52308,216444,5
52310,216444,23
52313,216444,40
52311,216444,956
52312,216444,960
52355,216445,1
52356,216445,5
52354,216445,23
52358,216445,40
52357,216445,956
57524,217627,1
57523,217627,5
57525,217627,23
57526,217627,40
57542,217630,1
57541,217630,5
57543,217630,23
60697,218061,1
60696,218061,5
60698,218061,23
61721,218181,1
61722,218181,4
61724,218181,5
61723,218181,23
61726,218181,40
61725,218181,69
63461,218470,1
63463,218470,5
63462,218470,23
64108,218539,1
64109,218539,4
64107,218539,5
64111,218539,6
64112,218539,20
64110,218539,23
64115,218539,40
64113,218539,957
64114,218539,960
64183,218546,1
64184,218546,4
64186,218546,7
64185,218546,23
64182,218546,1920
64759,218644,1
64760,218644,5
64758,218644,23
66098,218761,1
66097,218761,5
66099,218761,23
66100,218761,40
66259,218772,1
66258,218772,4
66260,218772,23
66263,218772,40
66261,218772,69
66262,218772,956
72233,219463,1
72234,219463,4
72232,219463,5
72235,219463,23
72239,219463,40
72236,219463,956
72237,219463,957
72238,219463,958
73839,219654,1
73840,219654,5
73838,219654,23
74898,219741,1
74899,219741,5
74897,219741,23
74900,219741,40
77112,219916,1
77113,219916,5
77111,219916,23
77114,219916,40
77755,219934,1
77757,219934,6
77756,219934,23
79127,220025,1
79126,220025,5
79128,220025,22
79129,220025,23
79130,220025,40
80621,220140,1
80622,220140,3
80623,220140,4
80625,220140,5
80626,220140,6
80628,220140,7
80624,220140,23
80627,220140,71
82626,220257,1
82625,220257,5
82627,220257,23
82629,220257,40
82628,220257,960
83343,220287,1
83342,220287,23
84917,220407,1
84918,220407,23
85747,220474,1
85749,220474,3
85746,220474,4
85751,220474,5
85754,220474,20
85750,220474,23
85748,220474,36
85755,220474,40
85752,220474,69
85753,220474,956
86361,220550,1
86362,220550,4
86360,220550,23
86363,220550,40
96237,221656,1
96238,221656,5
96236,221656,23
96239,221656,40
99441,222153,1
99440,222153,23
99667,222165,1
99666,222165,23
100145,222247,1
100146,222247,5
100147,222247,6
100144,222247,23
100148,222247,40
126390,226089,1
126389,226089,5
126391,226089,23
126393,226089,40
126394,226089,376
126392,226089,958
132688,226666,1
132687,226666,23
132933,226677,1
132934,226677,5
132932,226677,23
137003,227007,1
137002,227007,4
137005,227007,5
137006,227007,6
137008,227007,7
137004,227007,23
137009,227007,40
137007,227007,71
137010,227007,75
138324,227097,1
138325,227097,5
138323,227097,23
138326,227097,40
140542,227331,1
140544,227331,5
140543,227331,23
140545,227331,101900
142079,227476,1
142080,227476,3
142081,227476,4
142083,227476,5
142082,227476,23
142084,227476,26
142085,227476,40
142078,227476,956
142161,227481,1
142163,227481,5
142160,227481,23
142164,227481,40
142162,227481,142162
143071,227610,1
143072,227610,5
143070,227610,23
144845,227742,1
144846,227742,5
144844,227742,23
145992,227814,1
145993,227814,5
145991,227814,23
148616,228022,1
148617,228022,5
148615,228022,23
155523,229548,1
155524,229548,4
155522,229548,5
155525,229548,23
155526,229548,376
156610,229698,1
156611,229698,4
156609,229698,5
156612,229698,23
156659,229702,1
156660,229702,4
156662,229702,5
156663,229702,12
156661,229702,23
156671,229702,40
156664,229702,69
156658,229702,376
156665,229702,956
156666,229702,957
156668,229702,958
156669,229702,960
156670,229702,1643
156667,229702,3751
159328,230012,1
159329,230012,5
159327,230012,23
159794,230048,1
159795,230048,4
159796,230048,23
159793,230048,40
159797,230048,110
160724,230128,1
160723,230128,23
160937,230148,1
160938,230148,4
160936,230148,5
160939,230148,23
160940,230148,40
171438,231618,1
171437,231618,5
171439,231618,23
171589,231639,1
171588,231639,5
171590,231639,23
172503,231876,1
172504,231876,23
173545,232238,1
173546,232238,5
173544,232238,23
173571,232246,1
173570,232246,5
173572,232246,23
173574,232246,40
173575,232246,376
173573,232246,956
173805,232258,1
173806,232258,4
173804,232258,5
173807,232258,23
173809,232258,376
173808,232258,957
173977,232288,1
173978,232288,23
175831,232940,1
175830,232940,4
175832,232940,23
175833,232940,70
175834,232940,71
175902,232945,1
175903,232945,5
175901,232945,23
175904,232945,40
176751,233065,1
176750,233065,5
176752,233065,23
177137,233116,1
177138,233116,4
177136,233116,5
177139,233116,23
177140,233116,40
177282,233126,1
177283,233126,5
177281,233126,23
183351,234305,1
183353,234305,5
183352,234305,23
184931,236696,1
184930,236696,4
184933,236696,5
184932,236696,23
184934,236696,40
186528,238266,1
186529,238266,5
186527,238266,23
193051,240038,1
193050,240038,4
193053,240038,5
193052,240038,23
194686,240525,1
194687,240525,5
194685,240525,23
195457,240876,1
195458,240876,4
195460,240876,5
195461,240876,6
195459,240876,23
197017,241250,1
197016,241250,4
197019,241250,5
197018,241250,23
197021,241250,27
197020,241250,40
197460,241429,1
197459,241429,5
197461,241429,23
197464,241429,40
197462,241429,70
197463,241429,71
197681,241528,1
197682,241528,5
197680,241528,23
197683,241528,40
200840,241908,1
200841,241908,5
200839,241908,23
200842,241908,40
201863,241988,1
201862,241988,4
201864,241988,23
201865,241988,40
217022,244265,1
217023,244265,4
217021,244265,5
217024,244265,23
218515,244446,1
218516,244446,5
218514,244446,23
219738,244564,1
219739,244564,4
219737,244564,5
219740,244564,23
220818,244636,1
220819,244636,4
220816,244636,5
220820,244636,23
220825,244636,40
220826,244636,376
220821,244636,956
220822,244636,957
220824,244636,961
220823,244636,1643
231918,246069,1
231919,246069,4
231917,246069,5
231920,246069,23
233663,246263,1
233664,246263,5
233662,246263,23
235659,246427,1
235661,246427,3
235658,246427,4
235663,246427,5
235664,246427,6
235667,246427,7
235662,246427,23
235668,246427,40
235666,246427,71
235665,246427,153
235660,246427,1920
236812,246573,1
236813,246573,4
236815,246573,5
236814,246573,23
236811,246573,40
236818,246573,75
236816,246573,448
236817,246573,958
242510,247398,1
242511,247398,5
242509,247398,23
254400,250107,1
254401,250107,5
254404,250107,7
254405,250107,20
254399,250107,23
254402,250107,70
254403,250107,71
255233,250254,1
255234,250254,4
255232,250254,5
255235,250254,23
255238,250254,40
255236,250254,71
255237,250254,956
259789,251382,1
259790,251382,23
262376,252717,1
262375,252717,23
262377,252717,40
266379,255205,1
266380,255205,5
266381,255205,6
266378,255205,23
266461,255252,1
266462,255252,5
266463,255252,6
266464,255252,20
266460,255252,23
266465,255252,40
266466,255252,48
266793,255337,1
266794,255337,5
266795,255337,6
266796,255337,20
266792,255337,23
266797,255337,40
266798,255337,48
266959,255389,1
266958,255389,5
266960,255389,23
266961,255389,40
268513,256108,1
268512,256108,5
268514,256108,23
269406,256783,1
269407,256783,5
269408,256783,6
269405,256783,23
269409,256783,40
273447,257775,1
273448,257775,4
273446,257775,5
273449,257775,23
275138,258033,1
275139,258033,3
275140,258033,4
275142,258033,5
275143,258033,6
275141,258033,23
275137,258033,40
275145,258033,75
275144,258033,374
283590,261891,1
283589,261891,5
283591,261891,23
283592,261891,40
283910,261986,1
283911,261986,4
283909,261986,5
283912,261986,23
283922,261987,1
283923,261987,5
283921,261987,23
284390,262057,1
284393,262057,5
284394,262057,6
284395,262057,7
284391,262057,9
284392,262057,23
288872,263137,1
288871,263137,4
288874,263137,5
288875,263137,6
288877,263137,7
288873,263137,23
288878,263137,40
288876,263137,71
288943,263142,1
288942,263142,5
288944,263142,23
288948,263142,40
288945,263142,71
288949,263142,376
288946,263142,956
288947,263142,960
288974,263147,1
288973,263147,5
288975,263147,23
288976,263147,40
290032,263354,1
290033,263354,5
290031,263354,23
290035,263354,40
290034,263354,956
291232,263681,1
291233,263681,4
291235,263681,5
291234,263681,23
291231,263681,40
291985,263808,1
291987,263808,5
291988,263808,6
291989,263808,7
291986,263808,23
295714,264403,1
295713,264403,5
295716,264403,23
295717,264403,448
295715,264403,2500
297939,264761,1
297938,264761,4
297941,264761,5
297940,264761,23
297942,264761,40
303991,265553,1
303992,265553,5
303990,265553,23
304817,265669,1
304818,265669,3
304819,265669,4
304821,265669,5
304822,265669,6
304823,265669,7
304820,265669,23
304843,265672,1
304844,265672,5
304842,265672,23
306232,265921,1
306231,265921,23
306301,265929,1
306302,265929,4
306300,265929,5
306303,265929,23
306304,265929,40
306726,266013,1
306725,266013,5
306727,266013,23
306831,266025,1
306835,266025,5
306830,266025,20
306833,266025,22
306834,266025,23
306832,266025,50
306836,266025,958
316154,268094,1
316155,268094,4
316153,268094,5
316157,268094,6
316156,268094,23
316426,268141,1
316427,268141,3
316428,268141,4
316430,268141,5
316434,268141,7
316429,268141,23
316435,268141,40
316431,268141,70
316432,268141,71
316433,268141,956
319568,268925,1
319569,268925,4
319567,268925,5
319573,268925,20
319570,268925,23
319575,268925,40
319571,268925,71
319572,268925,956
319574,268925,960
321578,269313,1
321579,269313,23
321697,269330,1
321698,269330,5
321699,269330,12
321696,269330,23
321700,269330,40
322083,269428,1
322084,269428,4
322082,269428,5
322086,269428,6
322088,269428,7
322085,269428,23
322089,269428,40
322087,269428,71
322090,269428,376
326383,270172,1
326382,270172,5
326384,270172,22
326385,270172,23
326386,270172,40
330100,271217,1
330102,271217,3
330099,271217,4
330104,271217,5
330105,271217,6
330109,271217,7
330103,271217,23
330110,271217,40
330107,271217,71
330106,271217,153
330108,271217,956
330101,271217,1920
331192,271390,1
331191,271390,5
331193,271390,23
331337,271415,1
331338,271415,3
331336,271415,4
331340,271415,5
331341,271415,6
331346,271415,7
331339,271415,23
331347,271415,40
331342,271415,69
331343,271415,70
331344,271415,71
331345,271415,956
331541,271433,1
331544,271433,3
331545,271433,4
331548,271433,5
331549,271433,6
331550,271433,7
331542,271433,9
331551,271433,20
331546,271433,23
331543,271433,36
331547,271433,88
331806,271541,1
331807,271541,4
331805,271541,5
331812,271541,20
